0.42619199, 0.63568238, 0.25533141, 0.09046179, 0.24971476, 4544.22844458, 
0.40860963, 0.64627135, 0.25533134, 0.08800591, 0.24971476, 4544.22844458, 
0.40278801, 0.64996361, 0.25523962, 0.10356101, 0.24971476, 4072.70951202, 
0.39655841, 0.65526989, 0.25556735, 0.10401949, 0.24712340, 2689.43176444, 
0.39069149, 0.65409295, 0.25560066, 0.09551404, 0.25511939, 2554.07663192, 
0.38806379, 0.64958258, 0.25454835, 0.10092664, 0.26594606, 2286.62871246, 
0.38134378, 0.65321639, 0.25493872, 0.08776351, 0.26654640, 1875.25507070, 
0.37580039, 0.66135139, 0.25396249, 0.10537015, 0.26252584, 3352.71683234, 
0.36707384, 0.65321639, 0.25480209, 0.07932424, 0.28177884, 1948.07360625, 
0.35723597, 0.65827940, 0.25553577, 0.07167682, 0.28503263, 2539.66580408, 
0.34349280, 0.67616107, 0.25464952, 0.06357698, 0.27515051, 4030.34286823, 
0.33856154, 0.68119686, 0.25464952, 0.06884481, 0.27364591, 1652.44785911, 
0.33221927, 0.67942088, 0.25579190, 0.05875486, 0.28205484, 2673.21106766, 
0.32496383, 0.68907807, 0.25470083, 0.06304102, 0.27829494, 1620.15892375, 
0.32087953, 0.69247549, 0.25582576, 0.08498575, 0.27655619, 3332.00245807, 
0.31455868, 0.69660789, 0.25504490, 0.09487169, 0.28108587, 1266.54961407, 
0.31455868, 0.68361678, 0.26832963, 0.07295181, 0.28165805, 1821.21403555, 
0.31455868, 0.68361678, 0.26871952, 0.09023775, 0.28133454, 1115.68220105, 
0.29124597, 0.71958652, 0.25465733, 0.06503581, 0.27659594, 2098.36366087, 
0.27631706, 0.72896684, 0.25814626, 0.05373558, 0.27870838, 124.11431486, 
0.26434972, 0.74052083, 0.25824996, 0.04868890, 0.27771483, 1765.60745290, 
0.25184642, 0.75359424, 0.25812011, 0.07550725, 0.27536317, 3851.29929662, 
0.24507136, 0.75979891, 0.25809000, 0.08500336, 0.27758765, 5318.88800195, 
0.22527715, 0.76891285, 0.26495391, 0.08774690, 0.28232330, 2142.94237594, 
0.21357190, 0.77579998, 0.26879555, 0.03039874, 0.28204917, 1520.74015441, 
0.20288958, 0.78600762, 0.26926294, 0.07943430, 0.28268837, 2489.75535486, 
0.19249204, 0.79077345, 0.27406375, 0.11917920, 0.28281189, 1882.97234364, 
0.18377301, 0.79984104, 0.27217061, 0.10779893, 0.29130500, 2637.39095156, 
0.17814512, 0.80211441, 0.28618653, 0.07398107, 0.28288210, 2302.27649844, 
0.15508520, 0.83157530, 0.27221723, 0.06737851, 0.29023325, 6349.75194466, 
0.14959799, 0.83025290, 0.27698219, 0.06996000, 0.29409379, 5727.02400110, 
0.12918528, 0.85899348, 0.27255584, 0.09677285, 0.29663271, 19.25276836, 
0.10726407, 0.86542469, 0.28131760, 0.06407281, 0.31516962, 1359.78014548, 
0.10050559, 0.86542469, 0.28678966, 0.13509609, 0.32735243, 3369.23817239, 
0.09212951, 0.87306270, 0.28794454, 0.12512347, 0.32542976, 3985.15510364, 
0.08044117, 0.88530878, 0.28558807, 0.07333395, 0.34011992, 3957.71149403, 
0.06989304, 0.90163506, 0.28270434, 0.12298582, 0.33477514, 2067.07520652, 
0.05875401, 0.91775885, 0.28606537, 0.15566323, 0.33127280, 2617.23325461, 
0.05084904, 0.91754053, 0.28667353, 0.10844467, 0.34011992, 3957.71149403, 
0.03964949, 0.93347659, 0.28589849, 0.14379313, 0.33942457, 2683.44310093, 
0.02760568, 0.94731113, 0.28477137, 0.12682922, 0.34317012, 2539.53397012, 
0.01779100, 0.96087951, 0.28419279, 0.11622934, 0.34437841, 5022.67917555, 
0.01749051, 0.95107953, 0.28602757, 0.14429046, 0.36278176, 43.96039465, 
0.01835409, 0.93500974, 0.29361226, 0.21342463, 0.37928478, 3708.08185110, 
0.00733066, 0.93550634, 0.30211179, 0.11705740, 0.37943616, 2608.63810211, 
0.00065330, 0.94328083, 0.32625963, 0.12636636, 0.37943616, 4198.51136150, 
0.00058831, 0.93550634, 0.32421666, 0.19908726, 0.37943616, 4523.20100577, 
0.00050204, 0.91141018, 0.28712800, 0.13849322, 0.56700978, 4795.45223324, 
0.00078869, 0.87549454, 0.32807075, 0.10974939, 0.55680016, 4280.62076973, 
0.00011796, 0.83997424, 0.41468348, 0.09933860, 0.55680016, 3410.89167041, 
